bJ=1 X,bJ=1 Y,bJ=2 X,bJ=2 Y,bJ=3 X,bJ=3 Y,bJ=5 X,bJ=5 Y,bJ=7 X,bJ=7 Y,bJ=12 X,bJ=12 Y,bJ=30 X,bJ=30 Y
0.1474962609719132,0.24381481491066212,0.14078361398437128,0.22814030844702288,0.15031944007531572,0.2084318295632709,0.11098952879549645,0.19107147777114633,0.0788764036288267,0.18621306011471273,0.03599479030659031,0.19284516119623007,0.02007634351790555,0.15696659817624678
0.154008633512296,0.2432537395245978,0.14730135787008014,0.22801467012206172,0.15682628780336294,0.20742287605721477,0.11800977482538011,0.1876405624900912,0.08482681834784156,0.1841373881202934,0.04247392670740624,0.1859627997574299,0.025108452527548508,0.14348666700355858
0.16053251607837749,0.24362574355518313,0.15379684903943802,0.22608507825824462,0.1633403484808481,0.20699865231892572,0.12449590450716957,0.18495206603406572,0.08801475016563903,0.17832368948652894,0.04568154367830579,0.1793269488650132,0.029378075245657054,0.13727914246727652
0.16704603962133013,0.24315797611078377,0.16031536026019344,0.22602164522772678,0.16982801283273075,0.20443456645178687,0.13098244343431725,0.18229674573507665,0.09452942471116155,0.17794922998379456,0.03191833942196126,0.2005501334892158,0.030385342420104933,0.12964305218638628
0.1735618651694225,0.24287682454971432,0.16682021291711968,0.22485095795611804,0.17634498938339305,0.20424672283238238,0.13694686201793232,0.1813563203642477,0.10153508406720729,0.1733358216769409,0.044859183185985974,0.1829545346261397,0.03520598492448429,0.12527239521498298
0.18007815111854286,0.2426329961653109,0.1733339666605862,0.22440185210005167,0.1828320398672384,0.20163287272968888,0.14289516656556905,0.17910958381010927,0.10749398880041616,0.17194840683318358,0.04888229977114161,0.1769708334644825,0.03922897512504403,0.11806946747369049
0.186595818270747,0.24250113731090542,0.1798378985154565,0.22315651847511098,0.1893490164179007,0.20144502911028445,0.14938426327620535,0.17666161449259793,0.11397424288813462,0.16878359555113503,0.059465408806924136,0.16824153929857807,0.03758704362898563,0.12192383053173822
0.19310819081112973,0.24194006192484108,0.1863472017156529,0.2223466219112734,0.1958507997346406,0.20002552066090246,0.15643494692960358,0.17569817589112735,0.12046013140748085,0.16607554885971312,0.05479769295323256,0.17205608221010177,0.04159205411619887,0.11447232836355004
0.1996311525751554,0.24223741960209444,0.19286724760650142,0.22240759946964217,0.20235764746268792,0.1990165671548463,0.1629335074391478,0.17401740520508346,0.12694610762226105,0.16337461134479897,0.06397197054468579,0.1634525794062882,0.044803134626857644,0.10811725509428724
0.20614444591759407,0.24175099056936208,0.1993750161366047,0.221473292316918,0.20887416361232225,0.19879140035877585,0.1694322981492059,0.17235529610737257,0.13343054916694802,0.16054926324099822,0.06341322123701754,0.16582502931370344,0.04479529878191124,0.11110897226915364
0.21266065513320975,0.2415009416555143,0.2058866213419408,0.22085001163641038,0.21536627850747492,0.19658810519940817,0.1759244130443588,0.1701520009480049,0.1404503347958037,0.15708102478327704,0.07533068379061542,0.15576819054993502,0.04799827133385093,0.10530559481478571
0.21917839901891856,0.24137530333055315,0.21239876368180965,0.22027027466201307,0.22189092840860314,0.1970223145244368,0.18241537693694176,0.1678553978469723,0.14641324428716052,0.15601826233337626,0.07147522690398245,0.15876319372429473,0.055319723236993634,0.09883129576288427
0.2256976775747206,0.24137407559447863,0.21890906441756663,0.21954124498095182,0.22838872158310075,0.19527933854394963,0.1889243732031195,0.1670206191653574,0.15290996319259287,0.15418819894066849,0.07845919991002098,0.152391745310198,0.05201413928956361,0.10236121443147367
0.23221235212024316,0.24099961609174422,0.22542143695794936,0.2189801695948875,0.2348964901132039,0.19434503139122547,0.19543413680434385,0.16624804577818583,0.15939102846307485,0.15108914754131714,0.08436939713765368,0.14705577534772973,0.06146239977024487,0.0957613372950692
0.23872817766833554,0.2407184645306748,0.23192920548805251,0.21804586244216334,0.2414134666638662,0.194157187771821,0.20192487049641294,0.1639327810888202,0.1658952672519638,0.14986869603415376,0.09137849123152697,0.1427208097874318,0.06793139961061334,0.09168418169451878
0.2452497582292772,0.24090385267793019,0.23844771670880804,0.21798242941164547,0.24791279450845694,0.1925386223802204,0.20842343100595706,0.16225201040277634,0.17182830183217346,0.1463840741205935,0.09731485093027192,0.13950574414979253,0.0733505681800059,0.09058360594791595
0.2517678857825093,0.24080931700019068,0.2449562525739577,0.21711032755336462,0.25442555071636297,0.19200864964137776,0.21492245191652914,0.16060856289339848,0.17887519996600865,0.1451137560665359,0.1032493434470701,0.13613931229567455,0.07983864177724675,0.08805269623781348
0.2582793375208362,0.2401735952607944,0.25147322912462,0.21692248393396016,0.26092756423361685,0.1906078027803288,0.22143551505845382,0.16010347227233312,0.18537529514564588,0.14355739596937866,0.11136804507180764,0.1324646480146446,0.08688768844921224,0.08695655300819721
0.2647995368786942,0.24024701387805183,0.25798376006089097,0.2162121158412319,0.2674422387791393,0.1902333432775944,0.2279317735628582,0.15823608570295933,0.19187477645724604,0.14195127163666674,0.11728653596613708,0.129009998967458,0.09338532815670053,0.08520113596882134
0.27131835503346824,0.24020846296531131,0.2644956722002457,0.2156137172785016,0.27394770530410284,0.1891124202415403,0.2344307944734304,0.15659263819358143,0.1983811637842654,0.14090499495394462,0.12324310215444212,0.1274330060834925,0.09990000270222305,0.08482667646608694
0.2778357919851584,0.24005794252257284,0.27101955476632733,0.21598572130908691,0.2804577758393457,0.18836472897214607,0.24094692695554143,0.1563363687502893,0.2048675236665688,0.1382351600862521,0.12973322197847387,0.1250679771585722,0.10641007323746604,0.08407898519669271
0.2843527685358207,0.23987009890316835,0.2775204172810113,0.21449156650637297,0.2869786986845333,0.1884967982955929,0.2474576113588216,0.15563844171644975,0.2113801264074655,0.13769274628852082,0.13621444071596517,0.12198136681810959,0.11291707443252263,0.08308247274952518
0.29086705941381996,0.23946453675321233,0.28403509182653375,0.2141171070036386,0.2934779169098317,0.18686934643335756,0.25395594166785185,0.15393900944207287,0.21788260032574736,0.1363292226041378,0.14215074925904025,0.11876215416084071,0.11943021430795198,0.08258360265790424
0.2973867216371453,0.23949441166435945,0.2905482317019631,0.2136182369120176,0.2999948934604939,0.1866815028139531,0.26046140819281527,0.1528180864060188,0.22438415344197316,0.13489105256642284,0.14864450113562583,0.11669156362961883,0.1259425868483347,0.0820225272718399
0.30390715119551714,0.23958649186994985,0.2970644409175788,0.2133681879981698,0.30650327585863446,0.18579695989678358,0.26696457271263907,0.15151054748663476,0.23088087234740562,0.13306098917371503,0.15569331760707739,0.11557675881166948,0.13245802872890383,0.08171027306354886
0.3104206747384697,0.2391187244255505,0.30358065013319446,0.21311813908432203,0.31301733653611974,0.18537273615849453,0.27347310857778884,0.15063844562835388,0.2373812744610616,0.1315295111943351,0.16272121140959206,0.11276582296523266,0.13897193593937968,0.08127360826637112
0.3169399532942717,0.23911749668947596,0.3100891859983441,0.21224603722604116,0.3195320110816422,0.18499827665576016,0.2799824117779851,0.14982854906451631,0.24389594900658396,0.13115505169160072,0.1686981887101363,0.11284349091345919,0.1454866104849022,0.08089914876363674
0.323456929844934,0.2389296530700715,0.3166130685644257,0.21261804125662648,0.3260428489519318,0.1843127906808092,0.2864867273003787,0.1486143180867973,0.25040202939958467,0.13008389289110125,0.17518247678781396,0.11000570175076976,0.1520035870355645,0.08071130514423228
0.3299739063955963,0.23874180945066703,0.3231231390996687,0.21187034998723225,0.3325579071649776,0.18396943382529649,0.29299633743459375,0.14782930364073707,0.25690895386113666,0.12908115991448946,0.18168333930249791,0.10851154694805581,0.1585205635862268,0.08052346152482778
0.33649318495139835,0.2387405817145925,0.329640115650331,0.21168250636782776,0.339065182408265,0.1829951375547159,0.29950778917292065,0.14719358190134077,0.26340912577427866,0.12753102034677655,0.18818343448213526,0.10695518685089855,0.16503754013688898,0.08033561790542335
0.3430124635072004,0.23873935397851798,0.3361567085334699,0.21146356010120165,0.34558380324831284,0.18294059099483284,0.3060180899086776,0.14646455222027951,0.26991881264199846,0.12675222643016062,0.19468529453237982,0.10554189893096091,0.17155221468241155,0.07996115840268894
0.3495289796568346,0.23851418718244752,0.34266946474137605,0.21093358736235898,0.35209617578869556,0.1823795156087685,0.3125285441114438,0.1457479635981069,0.2764204424917289,0.12532027692189002,0.2011969764712206,0.10492483877989758,0.17807149323821359,0.07995993066661441
0.3560487186136646,0.23855028262303896,0.3491841392868985,0.2105591278596246,0.35860394431879883,0.18144520845604434,0.3190370799765937,0.14487586173982606,0.2829301293594486,0.1245414830052741,0.20770658660543562,0.1041398243338374,0.1845907717940155,0.07995870293053989
0.3625702991746065,0.23873567077029434,0.35569651182728124,0.2099980524735603,0.36512092086946113,0.18125736483663984,0.3255471505118367,0.14412817047043183,0.28943099187413257,0.12304732820256015,0.2142018475742794,0.10219157088168732,0.19111005034981754,0.07995747519446533
